2ndRef_1,Temp_1,SC_1
3859.732910499908,65535,23778,10823
3859.7483687999193,65535,23779,10812
3859.7633929998847,65535,23778,10810
3859.793056199909,65535,23778,10823
3859.808953499887,65535,23776,10813
3859.824808599893,65535,23777,10819
3859.84303489991,65535,23778,10812
3859.858045000001,65535,23776,10811
3859.874112099991,65535,23779,10820
3859.890606399975,65535,23777,10812
3859.9062120999442,65535,23777,10819
3859.9224262998905,65535,23779,10811
3859.9385985999834,65535,23776,10821
3859.9551987999585,65535,23777,10811
3859.9718586999224,65535,23779,10818
3860.000937499921,65535,23778,10812
3860.0169036999578,65535,23778,10823
3860.032953899936,65535,23775,10810
3860.051517999964,65535,23777,10824
3860.0683308999287,65535,23774,10809
3860.0841224999167,65535,23774,10822
3860.099810799933,65535,23776,10811
3860.1164535999997,65535,23775,10811
3860.1319278999,65535,23774,10822
3860.147858299897,65535,23773,10813
3860.164342199918,65535,23777,10820
3860.179964199895,65535,23773,10812
3860.2091100999387,65535,23775,10813
3860.2250829999102,65535,23773,10821
3860.240882199956,65535,23774,10811
3860.259075799957,65535,23776,10821
3860.274985799915,65535,23773,10812
3860.291489699972,65535,23774,10824
3860.307100999984,65535,23775,10812
3860.322932299925,65535,23774,10820
3860.3385926999617,65535,23776,10810
3860.354875799967,65535,23775,10821
3860.370948099997,65535,23776,10811
3860.386771999998,65535,23778,10810
3860.417175499955,65535,23775,10822
3860.432984999963,65535,23776,10811
3860.4496404998936,65535,23775,10820
3860.4673747998895,65535,23773,10813
3860.4827822999796,65535,23775,10818
3860.4986808999674,65535,23775,10812
3860.5148001998896,65535,23775,10820
3860.5305391999427,65535,23777,10812
3860.5470454999013,65535,23777,10823
3860.5631585998926,65535,23775,10810
3860.5789365998935,65535,23774,10822
3860.5951767999213,65535,23776,10813
3860.6252457998926,65535,23776,10810
3860.6520317998948,65535,23776,10822
3860.6669668999966,65535,23778,10812
3860.674498199951,65535,23777,10821
3860.6906223999104,65535,23778,10809
3860.7066128998995,65535,23780,10821
3860.723595699994,65535,23778,10812
3860.740526899928,65535,23776,10825
3860.7554517999524,65535,23780,10811
3860.7723351999884,65535,23780,10821
3860.789540299913,65535,23779,10811
3860.8059160999255,65535,23776,10822
3860.833502899972,65535,23780,10810
3860.849496799987,65535,23779,10822
3860.865484699956,65535,23778,10812
3860.8831914999755,65535,23781,10820
3860.898523699958,65535,23778,10812
3860.914664299926,65535,23777,10820
3860.931071299943,65535,23777,10810
3860.9473725999705,65535,23776,10818
3860.9633018999593,65535,23780,10810
3860.9794958999846,65535,23778,10823
3860.995790999965,65535,23776,10810
3861.01192989992,65535,23778,10821
3861.041584499995,65535,23775,10811
3861.057642599917,65535,23778,10811
3861.0740588998888,65535,23776,10820
3861.091199599905,65535,23777,10812
3861.107475899975,65535,23777,10819
3861.123066399945,65535,23776,10812
3861.139251299901,65535,23778,10820
3861.15509549994,65535,23776,10813
3861.1709448999027,65535,23778,10823
3861.187248299946,65535,23781,10811
3861.203070599935,65535,23776,10823
3861.219388299971,65535,23775,10809
3861.2497050999664,65535,23776,10823
3861.265866099973,65535,23778,10812
3861.2820725999773,65535,23776,10820
3861.2990961999167,65535,23777,10811
3861.3149675999302,65535,23778,10820
3861.3312967999373,65535,23777,10811
3861.347295899992,65535,23779,10823
3861.363112699939,65535,23779,10813
3861.3788833,65535,23777,10819
3861.395031199907,65535,23777,10810
3861.411087199929,65535,23775,10821
3861.453855599975,65535,23778,10813
3861.4560824999353,65535,23776,10824
3861.473719499889,65535,23774,10810
3861.489714599913,65535,23775,10819
3861.507019099896,65535,23775,10813
3861.5241703999927,65535,23776,10823
3861.5401823999127,65535,23776,10814
3861.5568908998976,65535,23777,10821
3861.5737000999507,65535,23778,10813
3861.5895883999765,65535,23781,10822
3861.6063538999297,65535,23776,10810
3861.6223508999683,65535,23776,10823
3861.639442399959,65535,23775,10812
3861.6659874999896,65535,23775,10822
3861.6817727999296,65535,23778,10810
3861.6977190999314,65535,23778,10823
3861.7168416999048,65535,23776,10810
3861.733222599956,65535,23777,10820
3861.7501467999537,65535,23773,10812
3861.766097099986,65535,23775,10823
3861.78137709992,65535,23775,10813
3861.7954293999355,65535,23777,10809
3861.812106999918,65535,23774,10822
3861.8298639999703,65535,23777,10813
3861.844950599945,65535,23777,10820
3861.8740144999465,65535,23777,10811
3861.889793499955,65535,23776,10823
3861.905769599951,65535,23778,10809
3861.9230017999653,65535,23776,10821
3861.939423099975,65535,23776,10811
3861.9558266999666,65535,23775,10823
3866.964689599932,65535,23791,10823
3871.9617358999094,65535,23781,10813
3876.973855499993,65535,23781,10821
3881.985281299916,65535,23782,10820
3886.995151499985,65535,23781,10809
3892.005672299885,65535,23779,10820
3897.013736199937,65535,23779,10820
3902.0222751999972,65535,23779,10819
3907.0322742999997,65535,23775,10822
3912.0318502999144,65535,23774,10811
3917.0426142999204,65535,23772,10811
3922.0522006999236,65535,23776,10813
3927.063744099927,65535,23774,10822
3932.074259799905,65535,23773,10821
3937.0846596999327,65535,23774,10821
3942.0951572998893,65535,23779,10820
3947.1051268999,65535,23775,10812
3952.115618999931,65535,23773,10812
3957.126281099976,65535,23771,10810
3962.1327540999046,65535,23769,10814
3967.142937699915,65535,23769,10824
3972.1535733999917,65535,23769,10812
3977.1529101999477,65535,23770,10811
3982.160727199982,65535,23765,10811
3987.1710905999644,65535,23769,10810
3992.182677899953,65535,23763,10810
3997.1956890999572,65535,23764,10819
4002.206221499946,65535,23759,10810
4007.2134787999094,65535,23764,10812
4012.226368399919,65535,23762,10812
4017.2366659999825,65535,23762,10811
4022.2456650999375,65535,23759,10811
4027.253804899985,65535,23758,10810
4032.2643994999817,65535,23758,10819
4037.2743870998966,65535,23753,10819
4042.27109439997,65535,23755,10812
4047.2839408,65535,23757,10819
4052.295397699927,65535,23757,10812
4057.3062376999296,65535,23755,10823
4062.31614349992,65535,23755,10811
4067.3265617999714,65535,23761,10821
4072.33429239993,65535,23757,10810
4077.3475484999362,65535,23752,10818
4082.3551141999196,65535,23754,10823
4087.364374699886,65535,23753,10822
4092.37428229989,65535,23752,10822
4097.384564899956,65535,23754,10821
4102.395754599944,65535,23757,10821
4107.394991599955,65535,23754,10823
4112.405334299896,65535,23752,10822
4117.412165299989,65535,23752,10822
4122.426252499921,65535,23755,10820
4127.43651359994,65535,23752,10818
4132.445088899927,65535,23749,10824
4137.458037999924,65535,23750,10825
4142.468127699918,65535,23750,10811
4147.475775799947,65535,23755,10810
4152.485449099913,65535,23748,10821
4157.494971399894,65535,23750,10821
4162.506372899981,65535,23751,10811
4167.516067299992,65535,23749,10811
4172.515184499905,65535,23746,10821
4177.524662999902,65535,23745,10809
4182.533143299981,65535,23743,10813
4187.543436099892,65535,23752,10822
4192.55426029989,65535,23745,10819
4197.565133599914,65535,23745,10819
4202.575149399927,65535,23744,10820
4207.5879639999475,65535,23742,10810
4212.596859899932,65535,23743,10810
4217.606141899945,65535,23743,10818
4222.615786899929,65535,23742,10820
4227.626530699898,65535,23741,10810
4232.622974599944,65535,23740,10820
4237.636614799965,65535,23742,10812
4242.646136099938,65535,23739,10812
4247.6549171999795,65535,23740,10819
4252.667744099977,65535,23742,10812
4257.679203699925,65535,23738,10812
4262.688498699921,65535,23738,10811
4267.6977969999425,65535,23742,10809
4272.709974400001,65535,23739,10822
4277.717369499966,65535,23735,10819
4282.726726399967,65535,23739,10811
4287.737161299912,65535,23741,10811
4287.753771199961,65535,23744,10823
4287.770548099885,65535,23744,10807
4287.786911699921,65535,23743,10820
4287.802665299969,65535,23742,10812
4287.8188792999135,65535,23743,10819
4287.834867899888,65535,23742,10812
4287.850645499886,65535,23741,10818
4287.866459899931,65535,23743,10811
4287.882975199958,65535,23744,10819
4287.899024199927,65535,23741,10810
4287.929196699988,65535,23741,10820
4287.9453706999775,65535,23738,10810
4287.961156799924,65535,23739,10820
4287.978436699952,65535,23739,10810
4287.99524869991,65535,23739,10822
4288.010904399911,65535,23735,10808
4288.0265971999615,65535,23739,10820
4288.042507799924,65535,23739,10811
4288.058637299924,65535,23736,10820
4288.074763799901,65535,23733,10811
4288.090892299893,65535,23739,10821
4288.107353599975,65535,23739,10811
4288.137897399953,65535,23737,10819
4288.15340709989,65535,23740,10812
4288.169320399989,65535,23740,10820
4288.1866142998915,65535,23738,10812
4288.202660999959,65535,23737,10820
4288.218728499953,65535,23738,10813
4288.235079699894,65535,23735,10819
4288.250908599934,65535,23736,10810
4288.266980299959,65535,23737,10819
4288.282916899887,65535,23737,10811
4288.299018299906,65535,23740,10820
4288.315182999941,65535,23740,10811
4288.345334399957,65535,23740,10819
4288.361408500001,65535,23739,10811
4288.377470599953,65535,23739,10821
4288.395098099951,65535,23737,10812
4288.411336399964,65535,23736,10820
4288.427137099905,65535,23737,10814
4288.443121799966,65535,23733,10822
4288.459006899968,65535,23735,10811
4288.475435999921,65535,23738,10820
4288.492110399995,65535,23734,10810
4288.506760499906,65535,23737,10822
4288.523437799886,65535,23735,10810
4288.553944699932,65535,23735,10819
4288.569460199913,65535,23735,10812
4288.586096099927,65535,23734,10819
4288.602946499945,65535,23736,10811
4288.619401799981,65535,23735,10822
4288.634900199948,65535,23736,10808
4288.651295299991,65535,23737,10823
4288.667182299891,65535,23737,10812
4288.683612499968,65535,23736,10821
4288.699504299904,65535,23737,10810
4288.715555299888,65535,23737,10823
4288.731459199917,65535,23736,10808
4288.761673099943,65535,23734,10821
4288.777929599979,65535,23733,10811
4288.795170599944,65535,23733,10822
4288.811680799932,65535,23732,10813
4288.82782929996,65535,23735,10821
4288.843525599921,65535,23736,10808
4288.859047599952,65535,23734,10822
4288.875115999952,65535,23735,10814
4288.89110639994,65535,23737,10821
4288.9071535998955,65535,23736,10808
4288.923176799901,65535,23732,10821
4288.939578599995,65535,23732,10811
4288.969685299904,65535,23738,10820
4288.98586929997,65535,23733,10810
4289.0025552998995,65535,23732,10820
4289.019757599919,65535,23733,10812
4289.035081699956,65535,23734,10822
4289.051208099932,65535,23731,10809
4289.067153199925,65535,23732,10821
4289.083071599947,65535,23736,10811
4289.099220199976,65535,23732,10822
4289.115241199965,65535,23732,10812
4289.131819399889,65535,23731,10819
4289.1477101999335,65535,23731,10812
4289.178000799962,65535,23735,10819
4289.193769699894,65535,23729,10810
4289.210922300001,65535,23734,10819
4289.227582599968,65535,23731,10811
4289.2440696998965,65535,23734,10822
4289.2593366999645,65535,23734,10812
4289.2751978999,65535,23736,10822
4289.292040199973,65535,23733,10811
4289.308071199921,65535,23735,10819
4289.32406829996,65535,23734,10813
4289.339539699955,65535,23731,10820
4289.355222899932,65535,23734,10811
4289.385986799956,65535,23734,10822
4289.402063999907,65535,23732,10808
4289.418949999963,65535,23734,10821
4289.435249499977,65535,23734,10809
4289.4514787999215,65535,23733,10820
4289.46750369994,65535,23729,10811
4289.48379879992,65535,23732,10820
4289.499788799905,65535,23733,10811
4289.5156039999565,65535,23733,10819
4289.53143209999,65535,23733,10811
4289.547762699891,65535,23735,10819
4289.563741399907,65535,23734,10811
4289.594244899927,65535,23734,10821
4289.610025099944,65535,23736,10807
4289.626759199891,65535,23733,10821
4289.643209999893,65535,23733,10808
4289.660044399905,65535,23734,10820
4289.675233399961,65535,23734,10810
4289.69216909993,65535,23731,10820
4289.707969999989,65535,23735,10811
4289.723334599985,65535,23733,10818
4289.74010299996,65535,23733,10812
4289.755778599996,65535,23732,10819
4289.77150189993,65535,23733,10810
4289.80214829999,65535,23732,10822
4289.818095999886,65535,23732,10811
4289.835799799999,65535,23732,10819
4289.852089799941,65535,23733,10811
4289.867724599899,65535,23734,10819
4289.8836950999685,65535,23730,10811
4289.899836299941,65535,23731,10818
4289.915574099985,65535,23732,10811
4289.9315059999935,65535,23735,10822
4289.947695299983,65535,23732,10811
4289.964108899934,65535,23732,10819
4289.979971299996,65535,23731,10809
4290.010613099905,65535,23734,10818
4290.02650919999,65535,23732,10811
4290.043705999968,65535,23730,10818
4290.060400499962,65535,23732,10812
4290.07684419991,65535,23732,10820
4290.0928642998915,65535,23730,10811
4290.108417499927,65535,23730,10818
4290.123846899951,65535,23731,10811
4290.139931099955,65535,23729,10821
4290.1561871999875,65535,23729,10811
4290.172125799931,65535,23730,10820
4290.1884326,65535,23732,10810
4290.218805999961,65535,23728,10822
4290.234999899985,65535,23727,10811
4290.251268599997,65535,23729,10821
4290.2679722999455,65535,23728,10810
4290.2839346999535,65535,23731,10822
4290.300175399985,65535,23727,10811
4290.316003799904,65535,23728,10819
4290.331976599991,65535,23730,10812
4290.347865299904,65535,23726,10819
4290.364237399888,65535,23730,10812
4290.380199599895,65535,23729,10821
4290.396682699909,65535,23731,10811
4290.426563999965,65535,23731,10822
4290.442731099902,65535,23731,10807
4290.46004939999,65535,23731,10820
4290.4760958999395,65535,23729,10810
4290.491832299973,65535,23730,10822
4290.508804799989,65535,23729,10810
4290.524865199928,65535,23732,10821
4290.540468399995,65535,23731,10812
4290.556856099982,65535,23729,10822
4290.572680999991,65535,23728,10809
4290.588773799944,65535,23728,10821
4290.604553699959,65535,23730,10811
4290.635163799976,65535,23730,10822
4290.650786399958,65535,23730,10811
4290.667660799925,65535,23731,10819
4290.706989299972,65535,23732,10810
4290.709275999921,65535,23728,10819
4290.7158167999005,65535,23731,10811
4290.732558899908,65535,23730,10819
4290.747976399958,65535,23730,10812
4290.763994599925,65535,23729,10821
4290.780398699921,65535,23730,10811
4290.796749399975,65535,23732,10819
4290.812576799886,65535,23730,10811
4290.842684499919,65535,23733,10819
4290.858773799962,65535,23731,10812
4290.875548599986,65535,23731,10820
4290.891943199909,65535,23732,10810
4290.908006399986,65535,23730,10820
4290.924182899995,65535,23731,10812
4290.940110799973,65535,23731,10819
4290.9560737999855,65535,23732,10812
4290.972405199893,65535,23731,10810
4290.988017699914,65535,23730,10822
4291.004386799992,65535,23732,10811
4291.034916399978,65535,23729,10819
4291.050803999999,65535,23732,10812
4291.0668130998965,65535,23731,10822
4291.083805699949,65535,23732,10808
4291.100268099923,65535,23733,10821
4291.116627099924,65535,23732,10808
4291.1323242998915,65535,23734,10822
4291.148869599914,65535,23734,10812
4291.164449599921,65535,23735,10809
4291.1804034999805,65535,23733,10822
4291.1963620999595,65535,23736,10809
4291.212446899968,65535,23730,10822
4291.242824099958,65535,23731,10811
4291.259001999977,65535,23732,10818
4291.275023299968,65535,23731,10811
4291.291825399967,65535,23733,10821
4291.308348499937,65535,23732,10809
4291.324718999909,65535,23734,10821
4291.340740699903,65535,23731,10813
4291.356328299968,65535,23732,10819
4291.372528699925,65535,23734,10810
4291.388269899995,65535,23732,10821
4291.404500399949,65535,23733,10811
4291.4204077998875,65535,23733,10819
4291.45105049992,65535,23733,10810
4291.467293999973,65535,23733,10820
4296.463056699955,65535,23748,10818
4301.474250999978,65535,23740,10820
4306.485855299979,65535,23736,10810
4311.496526999981,65535,23735,10819
4316.506476599956,65535,23733,10821
4321.514419599902,65535,23737,10818
4326.525023699971,65535,23735,10821
4331.521001499961,65535,23734,10811
4336.531294699991,65535,23734,10811
4341.542868999997,65535,23737,10820
4346.552574699977,65535,23728,10818
4351.563338799984,65535,23734,10819
4356.573701699963,65535,23734,10808
4361.587906799978,65535,23731,10812
4366.59485819994,65535,23733,10813
4371.605036899913,65535,23731,10819
4376.618721599923,65535,23731,10821
4381.624935899978,65535,23730,10810
4386.635574699962,65535,23727,10812
4391.6462395999115,65535,23730,10817
4396.643887099926,65535,23727,10812
4401.65441269998,65535,23727,10810
4406.66317449999,65535,23730,10820
4411.676349099958,65535,23730,10808
4416.686051399913,65535,23730,10821
4421.6974135999335,65535,23725,10809
4426.708754199906,65535,23727,10810
4431.716846799944,65535,23727,10821
4436.729249199969,65535,23726,10821
4441.739289499936,65535,23726,10810
4446.746375699993,65535,23726,10811
4451.756535799941,65535,23729,10811
4456.767549899989,65535,23730,10823
4461.766363499919,65535,23723,10822
4466.775514399982,65535,23727,10820
4471.784253399936,65535,23724,10811
4476.798696899903,65535,23722,10811
4481.808127799886,65535,23724,10821
4486.819397499901,65535,23722,10811
4491.827935499954,65535,23724,10820
4496.837349899928,65535,23727,10821
4501.8504828999285,65535,23721,10811
4506.858428699896,65535,23724,10822
4511.866997099947,65535,23724,10819
4516.8775802999735,65535,23718,10811
4521.888864799985,65535,23721,10818
4526.887072699959,65535,23719,10819
4531.897790599964,65535,23717,10811
4536.908700299915,65535,23719,10811
4541.918930699932,65535,23716,10810
4546.93100579991,65535,23721,10818
4551.940458799945,65535,23721,10821
4556.951548599987,65535,23717,10809
4561.961280499934,65535,23722,10812
4566.970311899902,65535,23720,10819
4571.97788209992,65535,23725,10811
4577.0098219999345,65535,23721,10809
4581.999582599965,65535,23723,10819
4586.998496899963,65535,23724,10821
4592.009614799987,65535,23726,10819
4597.019146399922,65535,23722,10811
4602.030666199978,65535,23725,10819
4607.04056559992,65535,23719,10820
4612.048496599891,65535,23722,10812
4617.062552099931,65535,23720,10819
4622.071564099984,65535,23719,10818
4627.083334299969,65535,23718,10821
4632.092563499929,65535,23716,10820
4637.099151099916,65535,23719,10808
4642.110155299888,65535,23721,10811
4647.120238099946,65535,23720,10819
4652.117183199967,65535,23721,10821
4657.129632699885,65535,23720,10819
4662.1384772999445,65535,23722,10819
4667.14968459995,65535,23716,10820
4672.158880399889,65535,23720,10819
4677.1704774999525,65535,23718,10819
4682.181678699912,65535,23715,10820
4687.193681099918,65535,23719,10809
4692.203479099902,65535,23717,10809
4697.2108389999485,65535,23716,10818
4702.221483499976,65535,23717,10819
4707.231011799886,65535,23715,10817
4712.230754799908,65535,23710,10816
4717.241959899897,65535,23704,10818
4717.2638079999015,65535,23707,10805
4717.28438899992,65535,23702,10817
4717.3003773998935,65535,23704,10807
4717.316394399968,65535,23701,10817
4717.3334647999145,65535,23699,10806
4717.349711099989,65535,23701,10817
4717.365920299897,65535,23701,10807
4717.381951399962,65535,23702,10817
4717.39834919991,65535,23701,10806
4717.414171099896,65535,23705,10818
4717.430097899982,65535,23704,10808
4717.446152199991,65535,23702,10816
4717.461884399992,65535,23705,10808
4717.492985499906,65535,23704,10817
4717.5086618999485,65535,23703,10806
4717.525804099976,65535,23702,10818
4717.542645699927,65535,23703,10805
4717.558743099915,65535,23701,10817
4717.604661799967,65535,23700,10807
4717.608048499911,65535,23702,10817
4717.6095951999305,65535,23702,10807
4717.62220689992,65535,23702,10815
4717.638272299897,65535,23699,10807
4717.654522999888,65535,23704,10818
4717.670916899922,65535,23702,10806
4717.700612099958,65535,23700,10818
4717.716576799983,65535,23699,10808
4717.734412599937,65535,23701,10817
4717.75075919996,65535,23702,10807
4717.767224699957,65535,23701,10818
4717.784046099987,65535,23699,10807
4717.80088669993,65535,23701,10817
4717.817417399958,65535,23702,10806
4717.833109599887,65535,23701,10817
4717.848527299939,65535,23702,10806
4717.862429499975,65535,23698,10818
4717.878347599995,65535,23700,10807
4717.909189499915,65535,23702,10815
4717.924745199969,65535,23702,10809
4717.941961999983,65535,23701,10819
4717.959225699888,65535,23701,10806
4717.975644799997,65535,23703,10817
4717.99210979999,65535,23702,10807
4718.007077999995,65535,23701,10817
4718.023440199904,65535,23700,10807
4718.039386399905,65535,23700,10817
4718.0551615,65535,23700,10805
4718.071003599907,65535,23698,10816
4718.086365099996,65535,23701,10804
4718.116865599994,65535,23700,10816
4718.132835599943,65535,23702,10807
4718.149567699991,65535,23700,10816
4718.16634139989,65535,23701,10807
4718.182277599932,65535,23699,10818
4718.198738899897,65535,23702,10807
4718.214839499909,65535,23701,10818
4718.230922799907,65535,23699,10807
4718.24721609999,65535,23699,10817
4718.262772399932,65535,23696,10806
4718.279015399981,65535,23701,10816
4718.295479099965,65535,23700,10807
4718.32547879999,65535,23702,10817
4718.340937099885,65535,23698,10807
4718.357765399967,65535,23700,10816
4718.37459729996,65535,23700,10806
4718.390295099933,65535,23702,10817
4718.40693539998,65535,23700,10806
4718.4225493998965,65535,23696,10817
4718.438578099944,65535,23701,10808
4718.454901499907,65535,23699,10817
4718.471351499902,65535,23699,10807
4718.487487099948,65535,23697,10818
4718.503449199954,65535,23701,10805
4718.533050999977,65535,23701,10816
4718.549011599971,65535,23699,10807
4718.568365399959,65535,23697,10817
4718.593365499983,65535,23698,10808
4718.599727299996,65535,23699,10818
4718.616171999951,65535,23699,10808
4718.630586999934,65535,23699,10818
4718.646764999954,65535,23700,10805
4718.663495099987,65535,23698,10818
4718.68121499999,65535,23699,10807
4718.696973899961,65535,23699,10817
4718.713064199896,65535,23700,10807
4718.741095199948,65535,23697,10817
4718.757569399895,65535,23701,10806
4718.775173099944,65535,23698,10818
4718.790878599975,65535,23699,10806
4718.8080341999885,65535,23698,10817
4718.823846999905,65535,23698,10805
4718.840347099933,65535,23700,10816
4718.85643299995,65535,23696,10807
4718.873127699946,65535,23698,10819
4718.887657399988,65535,23696,10808
4718.9025213998975,65535,23696,10816
4718.918809299939,65535,23697,10807
4718.949121799902,65535,23695,10818
4718.965081299888,65535,23695,10805
4718.982052499894,65535,23696,10818
4718.998948199907,65535,23698,10807
4719.0156205999665,65535,23695,10817
4719.031042699935,65535,23696,10806
4719.04712969996,65535,23696,10817
4719.062897999887,65535,23697,10806
4719.079399799928,65535,23694,10818
4719.094932999928,65535,23696,10808
4719.110769599909,65535,23696,10815
4719.127534599975,65535,23698,10807
4719.157437599963,65535,23697,10817
4719.173370499979,65535,23697,10808
4719.190532199922,65535,23697,10818
4719.206989299972,65535,23699,10806
4719.223207999952,65535,23698,10816
4719.238731199992,65535,23696,10806
4719.2547777999425,65535,23697,10817
4719.270841599908,65535,23697,10808
4719.28770259989,65535,23698,10816
4719.303585799993,65535,23697,10808
4719.319370399928,65535,23697,10816
4719.335114999907,65535,23696,10806
4719.365385499899,65535,23695,10816
4719.381341099972,65535,23697,10808
4719.398116799886,65535,23696,10817
4719.414981699898,65535,23695,10808
4719.431151399971,65535,23697,10818
4719.447366999928,65535,23694,10807
4719.4629532999825,65535,23698,10816
4719.479127299972,65535,23695,10806
4719.495472899987,65535,23694,10817
4719.511366799939,65535,23696,10807
4719.527544399956,65535,23696,10818
4719.54288939992,65535,23694,10808
4719.5734095999505,65535,23695,10817
4719.589572799974,65535,23693,10807
4719.606384299928,65535,23697,10818
4719.622542399913,65535,23694,10808
4719.639089199947,65535,23697,10817
4719.654881299939,65535,23697,10806
4719.67090519995,65535,23696,10817
4719.686998699908,65535,23698,10807
4719.703244599979,65535,23697,10817
4719.7191823999165,65535,23695,10808
4719.735431399895,65535,23693,10816
4719.752077199984,65535,23696,10806
4719.7815642999485,65535,23697,10817
4719.797659099917,65535,23697,10806
4719.814461199916,65535,23697,10817
4719.831170199905,65535,23694,10808
4719.847535799956,65535,23694,10818
4719.863663499942,65535,23695,10808
4719.879193799919,65535,23697,10817
4719.895326599944,65535,23693,10805
4719.911502999952,65535,23696,10816
4719.927785499953,65535,23692,10807
4719.943426999962,65535,23694,10816
4719.959313599975,65535,23697,10806
4719.989667299902,65535,23696,10818
4720.005676199915,65535,23697,10807
4720.022405899945,65535,23695,10817
4720.038920199964,65535,23697,10807
4720.055110499961,65535,23695,10817
4720.071354499902,65535,23696,10806
4720.08715659997,65535,23693,10817
4720.103858899907,65535,23696,10806
4720.119523099973,65535,23697,10816
4720.13584969996,65535,23696,10807
4720.151243299944,65535,23697,10819
4720.181845099898,65535,23697,10806
4720.197846399969,65535,23693,10817
4720.213708599913,65535,23693,10806
4720.230787099921,65535,23696,10816
4720.264471399947,65535,23695,10806
4720.275983899948,65535,23695,10819
4720.285065199947,65535,23693,10808
4720.295539799961,65535,23695,10817
4720.311848199926,65535,23694,10807
4720.327352299937,65535,23692,10816
4720.343305699993,65535,23694,10806
4720.359328599996,65535,23694,10817
4720.389879399911,65535,23694,10808
4720.405749899917,65535,23692,10816
4720.422276899917,65535,23695,10807
4720.439081099932,65535,23694,10816
4720.45510469994,65535,23694,10807
4720.47186359996,65535,23693,10816
4720.487400299986,65535,23694,10808
4720.503598799929,65535,23694,10818
4720.520058499998,65535,23692,10807
4720.535947299912,65535,23693,10817
4720.55236839992,65535,23692,10806
4720.568107999978,65535,23694,10817
4720.597914699931,65535,23693,10808
4720.614060599939,65535,23692,10819
4720.629903299967,65535,23694,10805
4720.6474561999785,65535,23693,10817
4720.663526399992,65535,23694,10807
4720.679343799944,65535,23692,10817
4720.696229499998,65535,23693,10806
4720.7116595999105,65535,23691,10816
4720.727996599977,65535,23694,10807
4720.744039799902,65535,23692,10816
4720.759970799903,65535,23695,10806
4720.776258899947,65535,23694,10816
4720.806220099912,65535,23693,10807
4720.822143599973,65535,23692,10817
4720.8381564999,65535,23692,10807
4720.855258799973,65535,23692,10817
4720.871634999989,65535,23693,10808
4720.887392099947,65535,23693,10818
4720.90359589993,65535,23695,10807
4720.919948499999,65535,23690,10816
4720.9366371999495,65535,23695,10808
4720.952062699944,65535,23691,10816
4720.968202299904,65535,23693,10808
4725.978557299939,65535,23712,10808
4730.987369299983,65535,23695,10816
4735.99853839993,65535,23687,10816
4741.0086839,65535,23686,10806
4746.008122499916,65535,23681,10817
4751.018026899896,65535,23675,10808
4756.0292900999775,65535,23670,10810
4761.039684299962,65535,23667,10810
4766.050204699975,65535,23666,10809
4771.061138799996,65535,23667,10809
4776.071575399954,65535,23666,10811
4781.081380599993,65535,23662,10810
4786.089221199974,65535,23667,10809
4791.098949499894,65535,23664,10810
4796.108863499947,65535,23664,10811
4801.108681099955,65535,23666,10809
4806.119270299911,65535,23663,10806
4811.129456799943,65535,23666,10807
4816.140444599907,65535,23672,10810
4821.150665999972,65535,23672,10812
4826.161240499932,65535,23668,10808
4831.171562999953,65535,23666,10811
4836.181888499996,65535,23665,10809
4841.191781499889,65535,23669,10805
4846.202997699962,65535,23669,10808
4851.209157299949,65535,23671,10808
4856.219763299916,65535,23673,10811
4861.230785799911,65535,23668,10810
4866.230055399938,65535,23673,10810
4871.240635099937,65535,23677,10808
4876.250970499939,65535,23678,10810
4881.261041599908,65535,23676,10810
4886.271937299985,65535,23676,10810
4891.27930179995,65535,23680,10810
4896.29216349998,65535,23685,10811
4901.304039299954,65535,23679,10809
4906.31370389997,65535,23680,10809
4911.3408110999735,65535,23677,10810
4916.330234399997,65535,23681,10811
4921.341500199982,65535,23686,10808
4926.339963899925,65535,23680,10809
4931.3499592999,65535,23682,10809
4936.361036699964,65535,23681,10813
4941.371060999925,65535,23685,10806
4946.3822336999,65535,23683,10808
4951.392966099898,65535,23686,10808
4956.404238199932,65535,23688,10810
4961.414308899897,65535,23682,10808
4966.424559499952,65535,23686,10810
4971.434769799933,65535,23686,10810
4976.4408237999305,65535,23686,10811
4981.4514646999305,65535,23686,10808
4986.462375099887,65535,23689,10810
4991.461791299982,65535,23688,10810
4996.471785999951,65535,23685,10809
5001.480458099977,65535,23688,10806
5006.492550299969,65535,23684,10809
5011.510790999979,65535,23686,10808
5016.512514099944,65535,23689,10808
5021.524006499909,65535,23691,10808
5026.534990099957,65535,23688,10809
5031.544817999937,65535,23690,10810
5036.554611599888,65535,23691,10806
5041.562726599979,65535,23691,10808
5046.572773199994,65535,23693,10809
5051.57185139996,65535,23690,10810
5056.579790599993,65535,23691,10806
5061.593428599997,65535,23693,10808
5066.603283899953,65535,23687,10810
5071.614963899949,65535,23690,10808
5076.624793099938,65535,23686,10806
5081.635780299897,65535,23693,10809
5086.6467120999005,65535,23692,10810
5091.656524099992,65535,23694,10810
5096.664393299958,65535,23695,10808
5101.673629999976,65535,23695,10809
5106.683611699962,65535,23701,10810
5111.6941748999525,65535,23696,10807
5116.693869299954,65535,23697,10808
5121.704571299953,65535,23695,10810
5126.714875699952,65535,23699,10810
5131.724223199999,65535,23697,10811
5136.736277499935,65535,23698,10809
5141.74307029997,65535,23699,10809
5146.756852099905,65535,23700,10819
